查拳,拳法,与潭腿、花拳、洪拳，并称北拳四大家的拳法，在北方流传甚广，练武者都略知一二。,,,飞狐外传
大慈大悲千叶手,掌法,少林寺武学之一，是天下最仁善的武功，招式变化多端，颇为难练，海大富虽教给韦小宝，但他却练得不甚精通。,海大富,少林寺,鹿鼎记
虎爪手,爪法,十八罗汉要擒抓九难时所使的擒拿手法。,,少林寺,鹿鼎记
龙爪手,爪法,十八罗汉要擒抓九难时所使的擒拿手法。,,少林寺,鹿鼎记
擒龙功,擒拿,十八罗汉要擒抓九难时所使的擒拿手法。,,少林寺,鹿鼎记
化骨绵掌,掌法,神龙教的阴狠掌力，中掌者在一年半载后，骨骼慢慢折断碎裂致人于死，假太后曾用来害死贞妃和康熙生母孝康皇后。,假太后,神龙教,鹿鼎记
阴阳磨,掌法,崆峒派的厉害掌功，双手掌力分为阴阳两种，倒转运使起来，可以消磨对手功力，修习此功十分伤身，海大富和假太后交手时，最后利用此技化去她大量功力。,海大富,崆峒派,鹿鼎记
飞凤手,掌法,崆峒派武功，阿珂曾用来打伤少林弟子。,阿珂,崆峒派,鹿鼎记
落雁掌,掌法,昆仑派武功，阿珂曾用来打伤少林弟子。,阿珂,昆仑派,鹿鼎记
回风掌,掌法,武当派武功，阿珂曾用来打伤少林弟子。,阿珂,武当派,鹿鼎记
太极刀,刀法,阿珂想用来对付澄观的刀法之一。,阿珂,,鹿鼎记
少林长拳,拳法,少林寺入门所学第一套武功。,,少林寺,鹿鼎记
罗汉拳,拳法,少林寺入门武学，学完少林长拳后，再进阶的拳法。,,少林寺,鹿鼎记
伏虎拳,拳法,少林寺入门武学，练成罗汉拳后再进一步修练的武功，待练就伏虎拳，内外功已有相当根底，才能修练更高深的少林寺武功。,,少林寺,鹿鼎记
韦陀掌,掌法,少林寺武学，在练成伏虎拳后因循渐进修练的掌法，若不学韦陀掌，也可修练大慈大悲千叶手。,,少林寺,鹿鼎记
散花掌,掌法,少林寺武学，学完韦陀掌跟大慈大悲千叶手后，更深一层的武技，据澄观所言，练到散花掌后，别派弟子已少有能敌。,,少林寺,鹿鼎记
波罗蜜手,掌法,少林寺武学，练成散花掌才能再更上层楼的武功，但能否跨过此一门槛，端看各人悟性如何。,,少林寺,鹿鼎记
金刚神掌,掌法,少林寺武学，寺僧练成波罗蜜手才能再进阶修练的掌法。,,少林寺,鹿鼎记
拈花擒拿手,擒拿,少林寺武学，寺僧练成金刚神掌后，方可修练的擒拿手法。纯以浑厚内力为基，出手平淡冲雅，不杂丝毫霸气。人以“拈花”两字为这路擒拿之名，自然每一招都是姿式高雅，和寻常擒拿手的扳手攀腿，大异其趣。,,少林寺,鹿鼎记
般若掌,掌法,少林七十二绝技之一，需练就这门掌法，才能依据掌力深浅传授易筋经内功。,,少林寺,鹿鼎记
一指禅,指法,少林七十二绝技之一，需先修练易筋经的内力才足以驱使运用，澄观至五十三岁时才略通这门指法。,澄观,少林寺,鹿鼎记
破衲功,奇门,少林七十二绝技之一，少林方丈晦聪曾以衣袖使出接去敌手掷发的暗器。,晦聪,少林寺,鹿鼎记
凝血神爪,爪法,天地会总舵主陈近南的成名招式，爪劲异常阴毒，中招者三天后全身血液慢慢凝结而死，无药可治。唯有在泥地掘洞将全身埋入，只露出口鼻呼吸，每日埋四个时辰，一共掩埋七天方能化解。,陈近南,天地会,鹿鼎记
鸡爪功,爪法,西藏拉萨大喇嘛巴颜法师所擅长的擒拿手法，曾和清凉寺住持澄光力斗一场。,巴颜法师,,鹿鼎记
大手印神功,掌法,西藏密宗的第一高手桑结练至登峰造极的武功。,桑结,密宗,鹿鼎记
两指禅,指法,桑结左右齐发的强悍指力，自认武功独特天下无双，自从十根手指中毒截去之后，手指短了一段，出手已不如先前灵活，但正因短了一段，若是点中在敌人身上，力道又比昔日强了三分。,桑结,密宗,鹿鼎记
金刚护体神功,内功,少林派内功最高境界，故老相传，这“金刚护体神功”练到登峰造极之时，周身有一层无形罡气，敌人袭来的兵刃暗器尚未及身，已给震开。,,少林寺,鹿鼎记
红砂掌,掌法,昆仑派独门掌法，冯锡范曾用来击杀关安基，中掌处会留有血红色的手印。,冯锡范,昆仑派,鹿鼎记
美人三招,奇门,洪夫人苏荃的功夫，曾经传给韦小宝，分别是“贵妃回眸”、“小怜横陈”、“飞燕回翔”。,苏荃、韦小宝,神龙教,鹿鼎记
燕青十八翻,轻功,地堂门身法，可以滚到敌人身前，用单刀砍他们的腿。,,地堂门,鹿鼎记
松鼠草上飞,轻功,地堂门身法，可以滚到敌人身前，用单刀砍他们的腿。,,地堂门,鹿鼎记
地堂刀法,刀法,地堂刀法，地堂门武功，倘若上阵打仗，可以滚过去砍马腿，林兴珠曾传授士兵在攻打台湾时使用。,林兴珠,地堂门,鹿鼎记
独孤九剑,剑法,独孤九剑是令狐冲于思过崖遭遇到强敌田伯光，风清扬在后不愿动手，于是又一夜时间传授令狐冲，独孤九剑分做九大部分：总诀式、破剑式、破刀式、破枪式、破鞭式、破索式、破掌式、破箭式、破气式，分别是依据不同兵器而生的对招方式，而就其本质来说，则可理解为“与八种不同兵器对阵时，所采用的攻防观念”。其中最需要注意的，是使用掌法或其它拳脚功夫的对手，原因是这一类的对手不用兵刃，自然在拳脚与内力上有高超之处，而且武学修为也已到一境界，有无兵器已相差不多。,独孤求败、风清扬、令狐冲,华山派,笑傲江湖
飞沙走石十三式,刀法,田伯光的快刀招式。,田伯光,,笑傲江湖
倒踩三叠云,轻功,田伯光施展的轻功。,田伯光,,笑傲江湖
易筋经,内功,主条目: 易筋经。《易筋经》为少林派当中的最上乘内功。易筋经初为达摩所著。达摩涅盘后，遗下易筋经。二祖慧可带着仍不理解的易筋经群访高僧，当中的佛理与梵僧般剌密谛共同研读四十九日终明白，但武学仍无法透彻。后，隋末唐初于长安道上，遭遇一个武功高强的青年畅谈三天三夜，终于明白个中道理。后来那青年成为唐朝开国将领卫国公李靖，而易筋经也自此发扬光大。令狐冲曾先后因拒投其他门派而拒绝方证大师的传授、黄钟公及冲虚道长转介学习易筋经。最终方证大师称桃谷六仙受到风清扬之命将“华山内功心法”授予令狐冲，再由方证大师传授给令狐冲，所谓的华山内功心法其实是易筋经。令狐冲的内伤因亦而得到治疗。若以威力而论，易筋经堪称天下内功之冠，与少林藏经阁另一路绝顶神功:九阳神功，可说难分上下；如能有人兼修易筋九阳二功，定必臻至天下无敌之境界！这个武功也是少数非虚构的武学，在现实生活里面确实有这套武功。,方证大师、令狐冲,少林寺,笑傲江湖
千手如来掌,掌法,少林七十二绝技之一，方证大师曾用来跟任我行交手，这门掌法变幻莫测，每一掌击出，甫到中途，已另变换数个方位，一掌变两掌，两掌变四掌，四掌变八掌，掌法虽繁，功力不散，威力极强。,方证大师,少林寺,笑傲江湖
寒冰真气,内功,寒冰真气是左冷禅在和任我行第一次比试后，用了十多年时间修练而成的内功，是至阴至寒的内力。左冷禅与任我行第二次比试时，任我行想用吸星大法吸取左冷禅的内力，但左冷禅反利用寒冰真气让任我行吸取，使任我行全身冻僵，封住任我行的穴道。，在第一版中本名为“寒玉真气”。,左冷禅,嵩山派,笑傲江湖
嵩山剑法,剑法,嵩山派的剑法，分成内八路，外九路，再左冷禅去芜存菁，一一修改后，一十七路剑招更加狠辣且气势堂皇，包含万岳朝宗、千古人龙、叠翠浮青、玉井天池等招式。,左冷禅,嵩山派,笑傲江湖
大嵩阳神掌,掌法,大嵩阳神掌为嵩山派的掌法。左冷禅在和任我行第一次比试时，亦曾使用大嵩阳神掌。左冷禅在观看任我行与方证大师对掌时感到大嵩阳神掌与任我行的似拙实巧的掌法相比显得招数太繁，变化太多，不如任我行掌法的攻其一点，不及其余。,左冷禅,嵩山派,笑傲江湖
大阴阳手,掌法,由左冷禅的五师弟，嵩山十三太保之一乐厚使用。双掌掌力不同，一阴一阳，双掌凌空推出，阳掌先出，阴力却先行着体，一股寒气袭上对手来，然后一股炙热的掌风跟着扑到，阴阳双掌掌力同时著体，威力强大。,乐厚,嵩山派,笑傲江湖
寒冰神掌,掌法,嵩山派的掌法，是左冷禅结合大嵩阳掌及寒冰真气施展的掌法。,左冷禅,嵩山派,笑傲江湖
吸星大法,内功,任我行纵横江湖的绝技，可吸收他人真气，化成自己的内力，疑似是结合逍遥派北冥神功与化功大法两路功夫而成，但内功之中存有重大缺陷，就是吸取来的他人功力超过自身负荷后会产生反噬作用。,任我行、令狐冲,日月神教,笑傲江湖
吸功入地小法,奇门,向问天模仿吸星大法创出的武功，可以将敌手攻来的内力自手臂传至腰胁，再导引至腿脚进入地底消散，曾帮助令狐冲应付峨嵋派道士的攻击，因此被围攻的一群敌手误认为任我行的吸星大法，向问天也自认只是唬人的伎俩，素来鲜少使用。,向问天,日月神教,笑傲江湖
紫霞神功,内功,紫霞神功为华山派当中的最上乘内功，素有“华山九功，第一紫霞”的美誉，乃由华山派开山祖师紫霞真人所创，初发时若有若无，绵如云霞，然而蓄劲极韧，到后来更铺天盖地，势不可当，由于练就此功的人运行紫霞功时，脸皮上会布满紫气，故得“紫霞”之称。唯若论威力，紫霞神功却远不及少林派易筋经。紫霞神功载于紫霞秘笈上，被岳不群收在一方铁盒里，在书中可知练过紫霞神功的人只有岳不群和他的师傅，据宁中则所言当年玉女峰上华山派剑宗、气宗大比剑时，岳不群的师傅就仗着紫霞功以拙胜巧，打败十多位剑宗高手。而岳不群也利用过紫霞神功击退木高峰救回林平之，还有提高听力、助令狐冲调和体内诸般真气等效用，甚至在和左冷禅斗剑时运使紫霞神功抵御左冷禅的寒冰神掌内劲侵体。岳不群曾想将紫霞神功传给首徒令狐冲，但因为令狐冲学得思过崖石洞里破解华山剑法招式的法门，被岳不群认为误入歧途而暂缓教授。后来令狐冲被桃谷六仙强灌真气后，岳灵珊跟陆大有盗出秘笈要让令狐冲练功疗伤，结果令狐冲坚不肯听将陆大有点倒后离开，不料却让嵩山派遣来华山卧底的劳德诺伺机杀死陆大有夺去秘笈。,岳不群,华山派,笑傲江湖
华山剑法,剑法,华山派剑法，包含白云出岫，有凤来仪，天绅倒悬，白虹贯日，苍松迎客，金雁横空，无边落木，青山隐隐，古柏森森，钟鼓齐鸣，截剑式等招数。,,华山派,笑傲江湖
太岳三青峰,剑法,出自华山派岳不群的凌厉剑法，是第二剑比第一剑的劲道狠，第三剑又胜过了第二剑，招式偏向进攻敌手上盘。,岳不群,华山派,笑傲江湖
玉女剑十九式,剑法,华山派剑法，虽仅十九式，但每式变化都颇为繁复，剑法要旨在于变幻奇妙，因为女弟子膂力较弱，遇上劲敌之时，可凭此剑法以巧胜拙。,,华山派,笑傲江湖
无双无对，宁氏一剑,剑法,华山派剑法，乃宁中则自创之招，包含了华山派的内功、剑法的绝诣，但与华山派失传剑招颇为雷同，但思过崖石洞里纪录的失传剑招却更加浑厚有力。,宁中则,华山派,笑傲江湖
养吾剑,剑法,华山派剑法之一。,,华山派,笑傲江湖
希夷剑,剑法,华山派剑法之一。,,华山派,笑傲江湖
淑女剑,剑法,华山派剑法之一，是宁中则的拿手剑法。,宁中则,华山派,笑傲江湖
豹尾脚,腿法,华山派的腿招。,,华山派,笑傲江湖
狂风快剑,剑法,狂风快剑为华山派剑宗封不平在中条山隐居十五年所创的剑法，共有一百零八式。狂风快剑威力奇大，使出剑招时剑锋所发出的劲气可使旁人觉得寒气逼人。但还是败给了令狐冲。,封不平,华山派,笑傲江湖
夺命连环三仙剑,剑法,夺命连环三仙剑为华山派剑宗的绝技之一，剑招三式连环击出。起始当头直劈；若对方斜身闪开，则圈转长剑，拦腰横削；如果对方还能避开，势必纵身上跃避开剑锋，则长剑反撩，疾刺对方后心，对方背后不生眼睛，势难躲避。当年华山派剑宗和气宗之争，数名气宗好手亦死于这三招剑法之下。气宗夺得华山派掌门一职后，气宗好手参详这三招剑法时，指这三招剑法入了魔道，但求剑法精妙，却忘了本派“以气驭剑”的至理。岳不群与令狐冲在少林寺比试时亦曾用这三招剑法。,岳不群,华山派,笑傲江湖
泰山剑法,剑法,泰山派剑法，包含朗月无云、峻岭横空、来鹤清泉、快活三、石关回马等招数。,,泰山派,笑傲江湖
泰山十八盘,剑法,昔年泰山派名宿所创的剑法，他眼观泰山三门下十八盘处五步一转、十步一回的地势极为险峻，将地势融入剑法中，越盘越高，越行越险，这路剑招也是越转越加狠辣，泰山“十八盘”，有“缓十八、紧十八”之分，十八处盘旋较缓，另外十八处盘旋甚紧，一步高一步，所谓“后人见前人履底，前人见后人发顶”。泰山派这路剑法，纯从泰山这条陡道的地势中化出，也是忽缓忽紧，回旋曲折。,,泰山派,笑傲江湖
五大夫剑,剑法,泰山派剑法，玉磬子、玉音子的师伯祖从五大夫松悟出的一套剑法，招数古朴，内藏奇变。,,泰山派,笑傲江湖
岱宗如何,剑法,泰山派剑法中最高深的绝艺，要旨在于左手的算数，精密分析各种要素后，挺剑击出，无不中的，但泰山派已无人练就。,,泰山派,笑傲江湖
衡山五神剑,剑法,衡山五神剑为衡山派最强的剑法，共有五招，包含泉鸣芙蓉、鹤翔紫盖、石廪书声、天柱云气、雁回祝融五招。衡山七十二峰，以芙蓉、紫盖、石廪、天柱、祝融五峰最高。衡山派剑法之中，也有五路剑法，分别以这五座高峰为名。所谓衡山五神剑乃是一招包一路，在一招之中，包含了一路剑法中数十招的精要，数十招中的精奥之处，融会简化而入一招，一招之中有攻有守，威力之强，为衡山剑法之冠，是以这五招剑法，合称衡山五神剑。“天柱云气”这一招主要是从云雾中变化出来，极尽诡奇之能事，动向无定，不可捉摸。衡山五高峰中，以祝融峰最高，因此“雁回祝融”一招，在衡山五神剑中也是最为精深。当初莫大先生的师祖和师叔祖，在华山绝顶和日月神教十长老交战毙命。莫大先生的师父年纪较轻，虽练就芙蓉、紫盖、石廪、天柱、祝融五路剑法，但衡山五神剑，却只知了大概。所以莫大先生也未得师父传授指点，在嵩山比剑时一度被重现五神剑的岳灵珊惊吓到。,,衡山派,笑傲江湖
回风落雁剑,剑法,回风落雁剑为衡山派剑招之一，共有三十六路，其中第十七招为“一剑落九雁”。,,衡山派,笑傲江湖
百变千幻衡山云雾十三式,奇门,百变千幻衡山云雾十三式为衡山派三大绝技之一，是由衡山派一位昔日卖艺为生的高手所创，那高手把变戏法的本领渗入了武功。百变千幻衡山云雾十三式变化古怪，五花八门，层出不穷。刘正风和莫大先生先后利用这招击倒费彬。,刘正风、莫大先生,衡山派,笑傲江湖
恒山剑法,剑法,恒山派的剑法，是一种破绽极少的剑法，守御之严仅逊武当派太极剑法，偶尔忽出攻招，另有奥妙。,,恒山派,笑傲江湖
万花剑法,剑法,恒山派的剑法，定静师太曾用来对付敌人，将十多枚暗器尽数击落。,定静师太,恒山派,笑傲江湖
七星剑法,剑法,第一版中恒山派的剑法。,,恒山派,笑傲江湖
天长掌法,掌法,为恒山派掌法之一。,,恒山派,笑傲江湖
松风剑法,剑法,青城派闻名武林的一门剑法，刚劲轻灵兼而有之，被称誉为如松之劲、如风之轻。,,青城派,笑傲江湖
摧心掌,掌法,摧心掌是青城派中的一门十分残酷和厉害的掌法。青城派掌门余沧海为了为自己的儿子报仇，使用这掌法杀了福威镖局大量镖师。中掌的人死后会没有伤痕，全身冰冷，不会流血，心脏却会被震得碎裂。,余沧海,青城派,笑傲江湖
无影幻腿,腿法,青城派的腿法招式。,,青城派,笑傲江湖
一字电剑,剑法,丁坚所用的剑法，剑招隐含慑人威势，使敌手未战先怯，但和令狐冲交手时，却被他用独孤九剑轻易打败。,丁坚,,笑傲江湖
泼墨披麻剑法,剑法,丹青生的剑法绝技，最登峰造极的一招，是将数十招剑法合而为一，每一招均有变化，繁复无比。,丹青生,,笑傲江湖
石鼓打穴笔法,点穴,秃笔翁修练多年的判官笔法，但他因喜好书法，把兴趣化入武功，威力降低不少。,秃笔翁,,笑傲江湖
寒冰掌,掌法,纯阴功夫，据向问天所言，具有凝水成冰的功效。,,,笑傲江湖
阴风爪,爪法,纯阴功夫，据向问天所言，具有凝水成冰的功效。,,,笑傲江湖
玄天指,指法,黑白子凝水成冰的指力。,黑白子,,笑傲江湖
黑风指,指法,失传多年的武林绝技，有凝水成冰之效，和玄天指形似而神非，威力较为霸道。,,,笑傲江湖
七弦无形剑,奇门,黄钟公苦练多年的绝招，招名有剑却非剑，他在琴音中灌注上乘内力，不仅可乱敌人心神，对方内力和琴音共鸣，不知不觉间为琴音所制，最高境界“六丁开山”，六下琴音连续狠打猛击，威力无畴。,黄钟公,,笑傲江湖
虎爪擒拿手,擒拿,黄钟公替令狐冲把脉时为防有变而暗中预备的擒拿手法。,黄钟公,,笑傲江湖
龙爪功,爪法,黄钟公替令狐冲把脉时为防有变而暗中预备的擒拿手法。,黄钟公,,笑傲江湖
小十八拿,擒拿,黄钟公替令狐冲把脉时为防有变而暗中预备的擒拿手法。,黄钟公,,笑傲江湖
辟邪剑法,剑法,主条目: 辟邪剑法。辟邪剑法与《葵花宝典》的修行方法一样，练辟邪剑法者必先自宫。剑法的厉害在于一个“快”字，令人看不出破绽。,,,笑傲江湖
翻天掌,掌法,福威镖局林家的家传掌法。在笑傲江湖第一回，林平之(林震南之子)曾在小酒店使过一次，是为了教训调戏岳灵珊(岳不群之女)的余人彦(余沧海之子)。林平之用翻天掌巧妙地打了余人彦几掌后，因经验尚浅，被余人彦反击制住，之后林平之才以小刀袭杀了余人彦。,林平之,福威镖局,笑傲江湖
磁峰千斤力,奇门,第一版中木高峰所擅长的武功。,木高峰,,笑傲江湖
百鸟朝凤,暗器,第一版中日月神教的武学，能一招之间，以暗器或毒砂同时杀伤十人八人，招数毒辣，实是难以闪避。,,日月神教,笑傲江湖
急风骤雨掌,掌法,在第一版中，任我行跟左冷禅交手时所使的掌法，招式狂砍狠劈，威猛无俦。,任我行,日月神教,笑傲江湖
七煞掌,掌法,在第一版中，任我行跟向问天震死少林僧人的掌法。,任我行、向问天,日月神教,笑傲江湖
八卦剑阵,阵法,在第一版中，武当派的剑阵。,,武当派,笑傲江湖
武当两仪剑法,剑法,武当派绝技，一阴一阳，一刚一柔，但剑分阴阳，未能混一，五十余年前，武当派有两位道长，在这路两仪剑法上花了数十年心血，自觉剑法中有阴有阳，亦刚亦柔，却仍败给令狐冲。,,武当派,笑傲江湖
太极剑法,剑法,剑上孕有一股绵劲，以圆为形，出招时无数大圈小圈，正圈斜圈，闪烁不已。光圈一个未消，另一个再生，长剑虽使得极快，却听不到丝毫金刃劈风之声，足见剑劲之柔韧已达于化境。若剑法纯采守势，完全绝无破绽。可是这座剑锋所组成的堡垒却能移动，千百个光圈犹如浪潮一般，缓缓涌来。以数十招剑法混成的守势，同时化为攻势。令狐冲一度无法抵御，只得退步相避。最后令狐冲悟出敌人招数中之最强处，竟然便是最弱处，最强处都能击破，其余自是迎刃而解，这才破解太极剑法。这个武功也是少数非虚构的武学，在现实生活里面确实有这套武功。,,武当派,笑傲江湖
屁股向后平沙落雁式,奇门,这被令狐冲用来嘲笑罗人杰被踢飞时的姿势。,令狐冲,,笑傲江湖
五行拳,拳法,铁臂罗汉罗信的绝招，一招甫发，次招又到，一刻也不容缓，金、木、水、火、土五行相生相克，连续不绝。,罗信,,书剑恩仇录
沾衣十八跌,奇门,内家拳术之一，“千跌张”传下的秘术，陆菲青曾用来对付罗信，其招式乃借势用劲之法，功力深的，敌人只要一沾衣服，就会直跌出去。,陆菲青,,书剑恩仇录
铁琵琶手,掌法,洛阳韩家的绝技，关东六魔排三的焦文期曾习得，兼有铁沙掌和鹰爪功两家之长。韩家铁琵琶手至韩五娘而达大成，除掌法外，兵器用的是一只精铁打成的琵琶。这琵琶两边锋利，攻时如板斧，守时作盾牌，琵琶之腹中空，藏有十二枚琵琶钉，一物三用十分厉害。,焦文期,洛阳韩家,书剑恩仇录
吴钩剑,剑法,玉判官贝人龙的趁手兵器，吴钩剑名虽是剑，实是双钩，不过钩头上多了一个剑尖，除了钩法中的勾、拉、锁、带之外，还夹着双剑的路子。双钩不属十八般武器之内，极为阴狠难练，初学时稍有疏虞，不是被月牙护手所伤，便是拗劲掣肘，发不出招，但练成了之后，威力甚大。,贝人龙,,书剑恩仇录
柔云剑法,剑法,武当派上乘剑法，一招之后，不论对方如何招架退避，第二招顺势跟着就来，如柔丝不断，春云绵绵。,,武当派,书剑恩仇录
金刚伏虎刀法,刀法,陈家洛跟张召重交手时施展的刀法。,陈家洛,,书剑恩仇录
芙蓉金针,暗器,武当派的暗器招式，以金针发出。,,武当派,书剑恩仇录
点穴手,点穴,武当派独门点穴功夫。,,武当派,书剑恩仇录
大摔碑手,掌法,武当派掌法，陆菲青曾用来对付贝人龙。,陆菲青,武当派,书剑恩仇录
三十二势武当长拳,拳法,武当派入门功夫，可培力练拳。,,武当派,书剑恩仇录
十段锦,拳法,武当派入门功夫，可培力练拳。,,武当派,书剑恩仇录
无极玄功拳,拳法,武当一派的上乘拳掌招式。,,武当派,书剑恩仇录
甩手箭,暗器,武当暗器套路之一。,,武当派,书剑恩仇录
六合枪,枪法,参将曾图南的枪法。,曾图南,,书剑恩仇录
齐眉棍法,棍法,总兵成璜与余鱼同交手时施展的棍法。,成璜,,书剑恩仇录
黑沙掌,掌法,青城派慧侣道长传给徒弟常赫志、常伯志的武功，在慧侣道长死后，江湖上黑沙掌的功夫已没人在常氏兄弟之上。,常赫志、常伯志,青城派,书剑恩仇录
八卦掌,掌法,威镇河朔王维扬成名武林的绝技，分游身八卦掌及最厉害之内八卦掌及独门绝学八阵八卦掌。此为真实存在的武功，为内家功法之一，与八卦拳同是。,王维扬,,书剑恩仇录
八卦刀,刀法,威镇河朔王维扬成名武林的绝技，曾传给两个儿子王剑英、王剑杰跟商剑鸣等弟子，商剑鸣之妻商老太跟儿子商宝震也获传承，含有大架、小架、内架、外架诸项变形。起手第一招为“上势左手抱刀”，包含回身劈山刀、上步劈山等招式。,王维扬,,书剑恩仇录
大力鹰爪功,爪法,嵩阳派武学，金爪铁钩白振以此驰名江湖。,白振,嵩阳派,书剑恩仇录
醉拳,拳法,福建少林拳法，虽只一十六路，但下盘若虚而稳，拳招似懈实精，翻滚跌扑，顾盼生姿，监寺大苦大师曾用来跟陈家洛交手。此为真实存在的武功，但口诀已不详。,大苦大师,福建少林,书剑恩仇录
疯魔杖法,仗法,福建少林武学，猛如疯虎，骤若天魔，杖法脱胎于少林寺紧罗那王所传的一百单八路棍法，又摘取大小“夜叉棍”、“取经棍法”等精华，招招狠极猛极，犹如发疯着魔。戒持院首座大癫大师曾用来跟陈家洛交手。,大癫大师,福建少林,书剑恩仇录
五行连环拳,拳法,少林拳术，一施开崩、钻、劈、炮、横五趟拳术，威力颇为惊人。,,少林寺,书剑恩仇录
游身八卦掌,掌法,陈家洛用来和周仲英交手的拳法之一。,陈家洛,,书剑恩仇录
武当长拳,拳法,陈家洛用来和周仲英交手的拳法之一。,陈家洛,武当派,书剑恩仇录
查拳,拳法,陈家洛和周仲英交手的拳法之一。,陈家洛,,书剑恩仇录
绵掌,掌法,陈家洛和周仲英交手的拳法之一。,陈家洛,,书剑恩仇录
三十六路大擒拿手,擒拿,陈家洛用来和周仲英交手的拳法之一。,陈家洛,,书剑恩仇录
分筋错骨手,擒拿,陈家洛用来和周仲英交手的拳法之一。,陈家洛,,书剑恩仇录
岳家散手,拳法,陈家洛用来和周仲英交手的拳法之一。,陈家洛,,书剑恩仇录
百花错拳,拳法,天池怪侠袁士霄所创的独门拳术，他或明或暗将各家拳术几乎学了个全，隐居天池后融通百家，别走蹊径，创出了这路拳法，其精义不但无所不包，其妙处尤在于一个“错”字，每一招均和各派祖传正宗手法相似而实非，一出手对方以为定是某招，举手迎敌之际，才知打来的方位手法完全不同，其精微要旨在于“似是而非，出其不意”八字。旁人只道拳脚全打错了，岂知正因为全部打错，对方才防不胜防。,袁士霄,,书剑恩仇录
连环迷踪腿,腿法,无尘道人因失了一条手臂，因此腿上功夫练得出神入化，以补手臂不足。,无尘道人,,书剑恩仇录
回龙璧,暗器,赵半山参照南洋猎户的“飞去来器”所制的暗器，经过无数次试制习练，制成一种曲尺形精钢弯镖。,赵半山,,书剑恩仇录
飞燕银梭,暗器,赵半山独创暗器，燕尾跌落，梭中弹簧机括弹动燕头，银梭突在空中转弯，向上激射，令人防不胜防。,赵半山,,书剑恩仇录
玄玄刀法,刀法,太极门中的刀法，赵半山曾传给石双英。,赵半山,太极门,书剑恩仇录
无极拳,拳法,红花会鬼见愁石双英独门武艺。,石双英,红花会,书剑恩仇录
刀中夹镖,暗器,王维扬的绝技，左手刀法与寻常刀法相反，敌人招架已然为难，再加金镖顺着刀势发出，敌人避开了镖，避不开刀，避开了刀，避不开镖，端的厉害非常。,王维扬,,书剑恩仇录
七步追魂,轻功,瑞大林的轻功身法。,瑞大林,,书剑恩仇录
八步赶蟾,轻功,瑞大林的轻功身法。,瑞大林,,书剑恩仇录
六合拳,拳法,乾隆手下太监迟玄学的武功。,迟玄,,书剑恩仇录
通臂拳,拳法,乾隆手下太监武铭夫专精的武功。,武铭夫,,书剑恩仇录
庖丁解牛功,奇门,陈家洛在迷宫中借由庄子所悟出的武学，与维吾儿族一派武学渊源极深；需配合音乐施展。,陈家洛,,书剑恩仇录
追魂夺命剑,剑法,无尘道长的成名剑法，包含大五鬼剑法等套路。,无尘道长,,书剑恩仇录
僵尸拳,拳法,言家拳中的一路奇门武功，混合了辰州祝由科的慑心术而成，两臂直上直下的乱打，膝头虽不弯曲，纵跳却极灵便。,,言家拳,书剑恩仇录
